Tipo;Distrito;Cuartos;Vacantes;Suites;Area;Valor;Mantenimiento;Valor bruto;Valor por m2;Valor bruto por m2;Tipo agrupado
Casa;Callao;4;3;3;190;2900.0;805.0;3862.0;15.26;20.33;Casa
Casa;Carabayllo;2;1;0;50;1300.0;0.0;1301.0;26.0;26.02;Casa
Casa;Los Olivos;3;0;0;180;900.0;0.0;900.0;5.0;5.0;Casa
Casa;El Agustino;3;0;0;11;1200.0;0.0;1200.0;109.09;109.09;Casa
Casa;Mi Perú;3;0;1;210;2750.0;0.0;2750.0;13.1;13.1;Casa
Casa;Lince;2;1;0;70;1350.0;0.0;1350.0;19.29;19.29;Casa
Casa;Ate;4;4;4;450;9000.0;1123.0;10123.0;20.0;22.5;Casa
Casa;Ate;5;3;4;800;7500.0;2100.0;9600.0;9.38;12.0;Casa
Casa;Chorrillos;2;1;0;81;1100.0;0.0;1115.0;13.58;13.77;Casa
Casa;Ate;4;2;1;213;6760.0;1010.0;8866.0;31.74;41.62;Casa
Casa;Mi Perú;6;5;2;279;3500.0;0.0;3890.0;12.54;13.94;Casa
Casa;Ate;5;5;4;925;22000.0;3129.0;25176.0;23.78;27.22;Casa
Casa;Callao;6;10;1;475;10000.0;0.0;10000.0;21.05;21.05;Casa
Casa;Independencia;1;1;0;40;600.0;0.0;600.0;15.0;15.0;Casa
Casa;El Agustino;2;0;0;65;1300.0;0.0;1300.0;20.0;20.0;Casa
Casa;Mi Perú;2;1;0;70;1300.0;0.0;1318.0;18.57;18.83;Casa
Casa;Lince;2;1;0;75;1000.0;0.0;1000.0;13.33;13.33;Casa
Casa;Lince;1;0;0;40;450.0;0.0;450.0;11.25;11.25;Casa
Casa;Lima;3;0;1;200;1100.0;159.0;1259.0;5.5;6.3;Casa
Casa;Bellavista;1;1;0;80;800.0;0.0;875.0;10.0;10.94;Casa
Casa;Los Olivos;1;0;0;41;800.0;0.0;800.0;19.51;19.51;Casa
Casa;Mi Perú;5;0;2;270;3000.0;0.0;3000.0;11.11;11.11;Casa
Casa;Lince;3;1;1;100;1800.0;0.0;1800.0;18.0;18.0;Casa
Casa;Ate;6;4;4;480;20000.0;1100.0;21100.0;41.67;43.96;Casa
Casa;Punta Hermosa;4;0;2;85;8900.0;0.0;8900.0;104.71;104.71;Casa
Casa;Lince;3;2;2;134;1700.0;0.0;1700.0;12.69;12.69;Casa
Casa;Villa El Salvador;2;1;1;78;1500.0;0.0;1500.0;19.23;19.23;Casa
Casa;Mi Perú;3;0;3;180;4500.0;0.0;4500.0;25.0;25.0;Casa
Casa;Ate;1;0;0;39;600.0;0.0;616.0;15.38;15.79;Casa
Casa;Lince;2;1;0;90;1500.0;0.0;1500.0;16.67;16.67;Casa
Casa;Ventanilla;3;0;0;100;3000.0;0.0;5190.0;30.0;51.9;Casa
Casa;Ate;4;3;1;350;7500.0;970.0;9105.0;21.43;26.01;Casa
Casa;Lince;2;0;0;70;900.0;0.0;930.0;12.86;13.29;Casa
Casa;Jesús María;5;0;5;240;5000.0;0.0;5000.0;20.83;20.83;Casa
Casa;Chorrillos;3;4;1;316;1950.0;0.0;2137.0;6.17;6.76;Casa
Casa;San Isidro;3;3;1;360;2495.0;0.0;2495.0;6.93;6.93;Casa
Casa;Ate;5;2;3;580;4500.0;840.0;5340.0;7.76;9.21;Casa
Casa;Santa Anita;3;0;0;98;2200.0;0.0;2218.0;22.45;22.63;Casa
Casa;Lince;5;4;1;300;10000.0;0.0;10000.0;33.33;33.33;Casa
Casa;Ate;5;3;0;250;12000.0;0.0;12550.0;48.0;50.2;Casa
Casa;Jesús María;7;6;4;587;8000.0;0.0;8000.0;13.63;13.63;Casa
Casa;Lince;2;2;0;60;1000.0;0.0;1000.0;16.67;16.67;Casa
Casa;Mi Perú;1;0;0;35;1000.0;0.0;1000.0;28.57;28.57;Casa
Casa;San Miguel;6;4;2;550;18500.0;0.0;18500.0;33.64;33.64;Casa
Casa;Jesús María;4;2;2;353;9000.0;0.0;9000.0;25.5;25.5;Casa
Casa;San Miguel;1;0;0;40;800.0;0.0;800.0;20.0;20.0;Casa
Casa;San Luis;3;2;0;188;4000.0;0.0;4344.0;21.28;23.11;Casa
Casa;Mi Perú;2;1;1;80;1200.0;0.0;1200.0;15.0;15.0;Casa
Casa;Pucusana;14;0;14;350;9500.0;0.0;10100.0;27.14;28.86;Casa
Casa;Lince;4;3;2;230;4500.0;0.0;4680.0;19.57;20.35;Casa
Casa;Lince;4;1;0;140;1700.0;0.0;1700.0;12.14;12.14;Casa
Casa;San Luis;2;1;1;79;900.0;0.0;900.0;11.39;11.39;Casa
Casa;Breña;3;3;3;493;20000.0;3700.0;25215.0;40.57;51.15;Casa
Casa;Chorrillos;7;0;4;275;16000.0;0.0;16622.0;58.18;60.44;Casa
Casa;Jesús María;3;4;2;600;6000.0;0.0;7200.0;10.0;12.0;Casa
Casa;La Molina;2;0;1;150;1800.0;0.0;1815.0;12.0;12.1;Casa
Casa;Mi Perú;2;1;0;60;900.0;0.0;900.0;15.0;15.0;Casa
Casa;Villa María del Triunfo;10;0;10;976;20000.0;0.0;20000.0;20.49;20.49;Casa
Casa;Lince;3;0;0;110;1600.0;0.0;1600.0;14.55;14.55;Casa
Casa;Lince;2;0;0;75;1300.0;0.0;1300.0;17.33;17.33;Casa
Casa;Villa María del Triunfo;2;3;2;300;7500.0;0.0;7500.0;25.0;25.0;Casa
Casa;Ancón;2;0;0;180;1450.0;0.0;1450.0;8.06;8.06;Casa
Casa;Jesús María;4;0;0;686;9000.0;0.0;9000.0;13.12;13.12;Casa
Casa;Lince;4;4;4;100;2000.0;0.0;2002.0;20.0;20.02;Casa
Casa;Chorrillos;4;4;3;335;12500.0;0.0;16357.0;37.31;48.83;Casa
Casa;Lince;2;1;0;50;1100.0;0.0;1100.0;22.0;22.0;Casa
Casa;La Perla;4;4;3;506;18000.0;1300.0;33300.0;35.57;65.81;Casa
Casa;La Punta;2;0;0;55;1000.0;0.0;1000.0;18.18;18.18;Casa
Casa;Ate;4;4;4;500;15000.0;974.0;15974.0;30.0;31.95;Casa
Casa;Lince;1;0;0;40;600.0;0.0;600.0;15.0;15.0;Casa
Casa;Lince;2;3;0;70;1500.0;0.0;1500.0;21.43;21.43;Casa
Casa;Lurín;4;0;0;289;4200.0;190.0;4774.0;14.53;16.52;Casa
Casa;Santiago de Surco;1;0;0;36;800.0;0.0;800.0;22.22;22.22;Casa
Casa;Lurigancho;4;2;2;380;15000.0;0.0;21700.0;39.47;57.11;Casa
Casa;Pueblo Libre;2;0;0;60;700.0;0.0;700.0;11.67;11.67;Casa
Casa;San Isidro;1;1;0;50;650.0;0.0;650.0;13.0;13.0;Casa
Casa;San Luis;2;1;0;60;900.0;0.0;900.0;15.0;15.0;Casa
Casa;Jesús María;7;0;3;600;12000.0;0.0;18000.0;20.0;30.0;Casa
Casa;Pueblo Libre;6;2;3;700;19000.0;0.0;19000.0;27.14;27.14;Casa
Casa;Ate;3;4;1;222;4700.0;735.0;5682.0;21.17;25.59;Casa
Casa;San Luis;4;1;0;120;2000.0;633.0;2633.0;16.67;21.94;Casa
Casa;Santa Anita;2;0;0;55;1100.0;100.0;1200.0;20.0;21.82;Casa
Casa;El Agustino;2;1;0;50;1000.0;0.0;1120.0;20.0;22.4;Casa
Casa;Ate;3;5;0;250;2400.0;0.0;3050.0;9.6;12.2;Casa
Casa;Ancón;2;1;0;60;900.0;0.0;900.0;15.0;15.0;Casa
Casa;Mi Perú;4;0;0;90;3500.0;0.0;3500.0;38.89;38.89;Casa
Casa;Mi Perú;2;0;0;68;1000.0;0.0;1000.0;14.71;14.71;Casa
Casa;Ancón;3;1;0;65;1000.0;0.0;1000.0;15.38;15.38;Casa
Casa;El Agustino;2;1;0;60;600.0;0.0;600.0;10.0;10.0;Casa
Casa;Mi Perú;2;0;0;80;800.0;100.0;900.0;10.0;11.25;Casa
Casa;Lince;2;0;1;60;800.0;0.0;800.0;13.33;13.33;Casa
Casa;Lince;3;1;0;80;1000.0;0.0;1000.0;12.5;12.5;Casa
Casa;La Punta;4;2;2;400;11000.0;0.0;11000.0;27.5;27.5;Casa
Casa;Santiago de Surco;5;1;3;320;17000.0;0.0;17396.0;53.12;54.36;Casa
Casa;Lince;2;1;0;100;1200.0;0.0;1200.0;12.0;12.0;Casa
Casa;Pucusana;3;2;1;200;4000.0;0.0;4020.0;20.0;20.1;Casa
Casa;Lince;2;0;0;60;700.0;0.0;700.0;11.67;11.67;Casa
Casa;Villa El Salvador;5;3;2;759;8000.0;700.0;9100.0;10.54;11.99;Casa
Casa;La Perla;4;3;2;400;7000.0;1.0;7001.0;17.5;17.5;Casa
Casa;Lince;2;1;0;90;1300.0;0.0;1300.0;14.44;14.44;Casa
Casa;Bellavista;2;1;0;98;990.0;0.0;990.0;10.1;10.1;Casa
Casa;Punta Hermosa;3;2;1;300;7000.0;290.0;7290.0;23.33;24.3;Casa
Casa;Mi Perú;2;1;0;60;800.0;0.0;800.0;13.33;13.33;Casa
Casa;Punta Hermosa;2;0;0;46;1850.0;179.0;2058.0;40.22;44.74;Casa
Casa;Santa Anita;2;0;0;57;900.0;0.0;900.0;15.79;15.79;Casa
Casa;Pachacámac;5;3;0;233;3000.0;0.0;3659.0;12.88;15.7;Casa
Casa;Lince;3;2;1;239;3750.0;0.0;3750.0;15.69;15.69;Casa
Casa;Lince;2;1;0;80;900.0;0.0;900.0;11.25;11.25;Casa
Casa;Jesús María;4;3;1;316;4600.0;830.0;5430.0;14.56;17.18;Casa
Casa;Lurigancho;4;4;3;450;20000.0;0.0;21750.0;44.44;48.33;Casa
Casa;La Punta;2;0;1;60;1550.0;100.0;1650.0;25.83;27.5;Casa
Casa;San Luis;3;1;1;106;2300.0;180.0;2537.0;21.7;23.93;Casa
Casa;Santa Rosa;1;0;0;35;800.0;0.0;800.0;22.86;22.86;Casa
Casa;La Perla;0;0;0;160;15000.0;0.0;15426.0;93.75;96.41;Casa
Casa;Ventanilla;1;0;0;27;800.0;0.0;800.0;29.63;29.63;Casa
Casa;Lince;2;0;0;100;1500.0;0.0;1500.0;15.0;15.0;Casa
Casa;Bellavista;1;0;0;30;400.0;0.0;400.0;13.33;13.33;Casa
Casa;Carmen de La Legua;1;0;0;32;500.0;0.0;500.0;15.62;15.62;Casa
Casa;Ate;5;3;5;615;18000.0;2300.0;20300.0;29.27;33.01;Casa
Casa;Lince;2;1;0;80;1215.0;0.0;1215.0;15.19;15.19;Casa
Casa;Santa Rosa;2;0;0;60;550.0;0.0;550.0;9.17;9.17;Casa
Casa;Carmen de La Legua;1;0;1;50;1000.0;0.0;1000.0;20.0;20.0;Casa
Casa;Bellavista;2;1;0;90;1500.0;0.0;1500.0;16.67;16.67;Casa
Casa;Lince;2;1;0;80;1290.0;0.0;1290.0;16.12;16.12;Casa
Casa;Cieneguilla;1;0;0;50;600.0;0.0;600.0;12.0;12.0;Casa
Casa;Ate;5;5;0;341;8200.0;0.0;8994.0;24.05;26.38;Casa
Casa;La Punta;5;0;3;265;8400.0;0.0;8400.0;31.7;31.7;Casa
Casa;Lince;2;1;0;127;2500.0;0.0;2500.0;19.69;19.69;Casa
Casa;Lince;3;7;1;212;1500.0;0.0;2346.0;7.08;11.07;Casa
Casa;Lince;2;1;1;65;800.0;0.0;800.0;12.31;12.31;Casa
Casa;San Luis;2;0;0;85;1800.0;0.0;1882.0;21.18;22.14;Casa
Casa;Lurín;5;3;1;300;15000.0;0.0;15000.0;50.0;50.0;Casa
Casa;Lince;3;3;0;140;1800.0;0.0;1800.0;12.86;12.86;Casa
Casa;Pachacámac;2;1;1;60;1250.0;0.0;1250.0;20.83;20.83;Casa
Casa;Lurigancho;4;4;4;452;20000.0;0.0;21749.0;44.25;48.12;Casa
Casa;Bellavista;3;4;0;200;1500.0;0.0;1500.0;7.5;7.5;Casa
Casa;Pucusana;1;0;0;22;500.0;98.0;604.0;22.73;27.45;Casa
Casa;Punta Hermosa;3;1;1;300;7000.0;180.0;7753.0;23.33;25.84;Casa
Casa;Jesús María;3;2;3;151;4000.0;650.0;4650.0;26.49;30.79;Casa
Casa;Ate;2;1;0;60;1600.0;0.0;1600.0;26.67;26.67;Casa
Casa;Lince;2;1;0;110;1050.0;0.0;1050.0;9.55;9.55;Casa
Casa;Lince;2;1;0;239;10000.0;0.0;10000.0;41.84;41.84;Casa
Casa;Lurigancho;4;3;4;406;20000.0;0.0;21912.0;49.26;53.97;Casa
Casa;Mi Perú;4;4;1;200;4000.0;0.0;4000.0;20.0;20.0;Casa
Casa;San Martín de Porres;2;1;0;70;1300.0;0.0;1300.0;18.57;18.57;Casa
Casa;Lince;1;0;0;50;450.0;0.0;452.0;9.0;9.04;Casa
Casa;Ate;1;0;0;130;5000.0;0.0;5000.0;38.46;38.46;Casa
Casa;Lince;2;1;1;110;1500.0;0.0;1500.0;13.64;13.64;Casa
Casa;Ate;4;3;1;111;5100.0;735.0;5835.0;45.95;52.57;Casa
Casa;Jesús María;6;0;4;600;10000.0;0.0;11080.0;16.67;18.47;Casa
Casa;Ancón;2;1;0;60;1000.0;0.0;1000.0;16.67;16.67;Casa
Casa;Lince;1;0;0;70;700.0;0.0;700.0;10.0;10.0;Casa
Casa;Lince;2;0;0;74;800.0;0.0;800.0;10.81;10.81;Casa
Casa;Ate;5;4;3;1008;10000.0;1390.0;11538.0;9.92;11.45;Casa
Casa;Lince;4;1;0;80;7000.0;0.0;7000.0;87.5;87.5;Casa
Casa;Jesús María;4;2;3;250;3800.0;490.0;4290.0;15.2;17.16;Casa
Casa;Magdalena del Mar;1;2;0;47;850.0;0.0;850.0;18.09;18.09;Casa
Casa;Lince;2;2;0;65;1000.0;440.0;1440.0;15.38;22.15;Casa
Casa;Ate;5;3;3;400;8450.0;790.0;9840.0;21.12;24.6;Casa
Casa;Los Olivos;1;0;0;45;500.0;0.0;500.0;11.11;11.11;Casa
Casa;Breña;4;5;2;165;4700.0;0.0;4700.0;28.48;28.48;Casa
Casa;San Isidro;3;10;1;120;2300.0;0.0;2300.0;19.17;19.17;Casa
Casa;San Borja;2;1;0;80;850.0;520.0;1382.0;10.62;17.27;Casa
Casa;Mi Perú;2;1;0;60;800.0;0.0;800.0;13.33;13.33;Casa
Casa;San Miguel;1;0;0;40;900.0;0.0;900.0;22.5;22.5;Casa
Casa;Punta Hermosa;4;4;2;490;20000.0;670.0;20670.0;40.82;42.18;Casa
Casa;Mi Perú;5;6;3;810;7000.0;525.0;7525.0;8.64;9.29;Casa
Casa;Lince;2;1;1;70;1350.0;0.0;1350.0;19.29;19.29;Casa
Casa;Lince;3;1;1;100;1500.0;0.0;1500.0;15.0;15.0;Casa
Casa;Lurín;2;1;0;107;1700.0;0.0;1700.0;15.89;15.89;Casa
Casa;La Molina;2;2;1;90;2000.0;0.0;2000.0;22.22;22.22;Casa
Casa;La Perla;1;0;0;40;550.0;0.0;550.0;13.75;13.75;Casa
Casa;La Molina;4;0;1;100;1800.0;0.0;1840.0;18.0;18.4;Casa
Casa;Santa Anita;4;1;1;125;1900.0;0.0;1900.0;15.2;15.2;Casa
